px_R,px_L,x_R,x_L
-3.0343e-24,2.7755e-24,2.303e+05,2.8817e+05
-3.7218e-24,2.5109e-24,2.159e+05,2.7881e+05
-3.1701e-24,7.1511e-25,2.2752e+05,1.1663e+05
-2.5295e-24,1.904e-24,2.4821e+05,2.5912e+05
-3.7562e-24,2.7265e-24,2.1536e+05,2.9858e+05
-3.4468e-24,-2.0113e-24,2.2254e+05,49048
-3.6766e-24,-1.6743e-24,2.1654e+05,53662
-2.749e-24,-1.6768e-24,2.3669e+05,53856
-4.3143e-24,-1.6025e-24,2.0393e+05,54651
-4.1128e-24,2.6721e-24,2.076e+05,2.9643e+05
-3.9967e-24,2.0931e-24,2.108e+05,2.6569e+05
-3.757e-24,2.742e-24,2.155e+05,2.9015e+05
-2.6476e-24,-1.5674e-24,2.4053e+05,55038
-3.6998e-24,-2.1659e-24,2.1671e+05,46679
-3.3726e-24,-2.0391e-24,2.2431e+05,2.0922e+05
-3.9826e-24,2.5757e-24,2.1085e+05,3.0295e+05
-3.7868e-24,8.2448e-25,2.1495e+05,1.2266e+05
-3.3611e-24,-1.5029e-24,2.2506e+05,2.1531e+05
-3.1594e-24,-9.6735e-25,2.2969e+05,2.2029e+05
-3.1993e-24,3.9867e-25,2.2696e+05,2.2943e+05
-3.9613e-24,-3.8536e-25,2.1099e+05,73686
-3.9634e-24,3.1803e-24,2.1115e+05,2.4918e+05
-3.955e-24,-1.9216e-24,2.1139e+05,2.1031e+05
-3.7896e-24,2.6891e-24,2.1488e+05,2.868e+05
-3.3338e-24,1.6025e-24,2.2542e+05,2.5346e+05
-3.8731e-24,-4.3378e-25,2.13e+05,72232
-3.4983e-24,2.6475e-24,2.2195e+05,2.8504e+05
-2.9658e-24,-1.8632e-24,2.3431e+05,2.1063e+05
-3.8847e-24,2.4092e-24,2.128e+05,3.1036e+05
-3.4957e-24,1.6561e-24,2.2139e+05,2.5417e+05
-2.9276e-24,-6.4979e-25,2.3295e+05,2.2357e+05
-3.9725e-24,1.1621e-24,2.1088e+05,2.4288e+05
-3.9253e-24,-2.2597e-24,2.1184e+05,44914
-4.0331e-24,-1.648e-24,2.0891e+05,2.1423e+05
-4.0133e-24,-6.2937e-25,2.0969e+05,69199
-3.249e-24,-3.9596e-25,2.2768e+05,73211
-4.661e-24,-8.9512e-25,1.9661e+05,63645
-4.006e-24,-1.4206e-24,2.0934e+05,56621
-4.222e-24,-8.9719e-25,2.0567e+05,63410
-4.0349e-24,1.7503e-25,2.0858e+05,2.2794e+05
-4.0771e-24,-1.0866e-24,2.0872e+05,61001
-4.1197e-24,-4.5794e-25,2.0739e+05,71742
-4.2844e-24,2.7332e-24,2.0501e+05,2.8741e+05
-3.8092e-24,2.7225e-24,2.148e+05,2.8932e+05
-3.9536e-24,-1.1106e-24,2.1111e+05,60619
-3.1767e-24,-3.6877e-24,2.2874e+05,9328.6
-4.2099e-24,-1.4893e-24,2.0603e+05,2.1582e+05
-4.2456e-24,2.9245e-24,2.0537e+05,2.4762e+05
-4.3609e-24,-2.4215e-24,2.0332e+05,42494
-3.9907e-24,2.5882e-24,2.1012e+05,3.0335e+05
-4.0091e-24,2.6526e-24,2.0929e+05,2.851e+05
-3.9972e-24,2.5992e-24,2.097e+05,2.8337e+05
-3.5995e-24,2.5253e-24,2.1775e+05,2.8084e+05
-4.3951e-24,-1.1517e-24,2.0227e+05,60105
-4.2777e-24,2.424e-24,2.0461e+05,3.078e+05
-3.8066e-24,-1.7414e-24,2.1474e+05,2.128e+05
-3.3813e-24,-1.0058e-24,2.2403e+05,61865
-3.5459e-24,-1.7807e-24,2.1877e+05,2.1053e+05
-4.4848e-24,2.2853e-24,2.0081e+05,2.7096e+05
-4.252e-24,3.532e-25,2.0545e+05,1.0747e+05
-3.4548e-24,-4.576e-25,2.2207e+05,79462
-4.9537e-24,2.6831e-24,1.8336e+05,2.8594e+05
-4.338e-24,-2.3981e-25,2.0388e+05,90722
-4.081e-24,-2.0595e-24,2.0798e+05,48400
-4.053e-24,-1.2912e-24,2.0819e+05,58046
-4.5303e-24,1.0914e-24,1.9961e+05,2.4205e+05
-4.0376e-24,-3.4664e-25,2.0828e+05,84290
-4.4993e-24,-5.2367e-25,2.003e+05,70704
-4.5512e-24,1.5827e-24,1.9936e+05,2.5224e+05
-4.0845e-24,-1.995e-24,2.0783e+05,49393
-4.5915e-24,1.7477e-24,1.9845e+05,2.5653e+05
-2.7363e-24,-1.3445e-24,2.3673e+05,57499
-4.0355e-24,-1.8605e-24,2.1011e+05,51703
-3.7767e-24,2.7629e-24,2.1551e+05,2.908e+05
-4.0961e-24,2.7034e-24,2.0738e+05,2.869e+05
-4.4458e-24,-1.8073e-24,2.0153e+05,52314
-4.1527e-24,2.2163e-24,2.0672e+05,2.6906e+05
-4.0101e-24,2.4108e-24,2.09e+05,3.1066e+05
-4.554e-24,9.7708e-26,1.9908e+05,1.0114e+05
-4.8665e-24,-2.5452e-25,1.9047e+05,88829
-4.7631e-24,2.3789e-24,1.9357e+05,2.7331e+05
-3.2251e-24,2.424e-24,2.2737e+05,2.7553e+05
-3.3337e-24,2.0916e-24,2.2479e+05,2.6558e+05
-2.8088e-24,-3.9383e-25,2.3492e+05,82817
-4.9608e-24,-1.2099e-24,1.808e+05,59167
-4.7602e-24,1.8926e-24,1.9334e+05,2.5899e+05
-2.5747e-24,-1.7373e-24,2.4541e+05,2.1088e+05
-4.4163e-24,-2.6838e-24,2.0232e+05,37866
-4.4868e-24,-2.5562e-25,2.0055e+05,86776
-3.1969e-24,2.8014e-24,2.2932e+05,2.9547e+05
-4.7549e-24,2.6854e-24,1.9419e+05,2.9963e+05
-4.651e-24,1.7513e-24,1.9659e+05,2.5631e+05
-3.7942e-24,-1.8112e-24,2.1462e+05,2.1176e+05
-4.3508e-24,2.5819e-24,2.0341e+05,3.0345e+05
-4.2584e-24,-1.9633e-24,2.0496e+05,2.0989e+05
-4.0472e-24,1.8271e-24,2.0916e+05,2.5777e+05
-4.9645e-24,2.1375e-24,1.8059e+05,2.4175e+05
-4.4824e-24,2.6911e-24,2.0075e+05,2.9839e+05
-4.3743e-24,2.6339e-24,2.0329e+05,3.0121e+05
-4.8819e-24,2.6164e-24,1.8987e+05,3.0165e+05
-4.8723e-24,2.7353e-24,1.9045e+05,2.9769e+05
-3.9624e-24,1.7042e-24,2.1138e+05,2.5506e+05
-4.9897e-24,-8.7779e-25,1.7789e+05,64342
-3.5309e-24,-4.4899e-25,2.1885e+05,80365
-4.9477e-24,-2.3577e-25,1.8145e+05,91267
-3.3194e-24,1.6239e-24,2.2563e+05,2.5345e+05
-4.409e-24,1.8984e-24,2.0243e+05,2.5913e+05
-4.9547e-24,2.5772e-24,1.8108e+05,3.0375e+05
-4.7242e-24,1.3401e-24,1.9508e+05,2.4712e+05
-4.7713e-24,2.4329e-24,1.9345e+05,2.76e+05
-4.6578e-24,-1.4153e-24,1.9641e+05,56733
-4.2531e-24,2.4857e-24,2.0532e+05,3.057e+05
-5.0894e-24,-5.8044e-25,1.6933e+05,69951
-4.9636e-24,2.7951e-24,1.838e+05,2.9317e+05
-4.6562e-24,1.875e-24,1.9683e+05,2.5873e+05
-3.5894e-24,-8.4734e-25,2.1915e+05,65249
-3.2367e-24,1.9113e-24,2.2786e+05,2.5876e+05
-3.6943e-24,2.8037e-24,2.1733e+05,2.9474e+05
-4.3339e-24,2.4698e-24,2.0346e+05,3.0667e+05
-4.1633e-24,7.4097e-25,2.0647e+05,1.1747e+05
-4.6459e-24,1.8607e-24,1.971e+05,2.5839e+05
-4.4448e-24,-9.0861e-25,2.0137e+05,63485
-4.3118e-24,2.7329e-24,2.0387e+05,2.9679e+05
-3.5532e-24,2.6822e-24,2.205e+05,2.9199e+05
-5.0655e-24,2.8e-24,1.7087e+05,2.955e+05
-3.9011e-24,1.1189e-24,2.1259e+05,2.4232e+05
-4.9336e-24,2.7486e-24,1.8773e+05,2.909e+05
-2.6131e-24,2.6309e-24,2.5763e+05,3.0109e+05
-3.6525e-24,-8.3488e-25,2.175e+05,65542
-4.9819e-24,1.8493e-24,1.7976e+05,2.5778e+05
-3.5939e-24,2.7648e-24,2.1903e+05,2.9086e+05
-5.0147e-24,2.775e-24,1.7594e+05,2.9596e+05
-4.9275e-24,1.6623e-24,1.8806e+05,2.5428e+05
-4.6102e-24,1.3477e-25,1.9769e+05,2.3119e+05
-4.6838e-24,2.7636e-24,1.9577e+05,2.916e+05
-4.9517e-24,2.8026e-24,1.8483e+05,2.9416e+05
-2.7787e-24,2.0606e-24,2.398e+05,2.627e+05
-4.9586e-24,2.7142e-24,1.8265e+05,2.9503e+05
-4.0795e-24,-1.9894e-24,2.0882e+05,2.0924e+05
-4.971e-24,-1.2039e-24,1.8054e+05,2.183e+05
-2.592e-24,1.3604e-24,2.4115e+05,2.4761e+05
-4.1829e-24,-1.8258e-24,2.0657e+05,2.0949e+05
-4.1819e-24,-2.8896e-24,2.0609e+05,1.9971e+05
-4.3332e-24,2.7846e-24,2.0335e+05,2.9345e+05
-4.8877e-24,2.7837e-24,1.8991e+05,2.9602e+05
-4.9347e-24,2.6483e-24,1.8548e+05,2.852e+05
-4.7772e-24,2.796e-24,1.9314e+05,2.9364e+05
-4.6207e-24,2.5801e-24,1.9787e+05,2.833e+05
-4.677e-24,2.7748e-24,1.9607e+05,2.962e+05
-4.9201e-24,2.6792e-24,1.8793e+05,2.869e+05
-3.6274e-24,2.5867e-24,2.1864e+05,3.0313e+05
-2.546e-24,-9.3513e-25,2.4931e+05,62853
-4.3788e-24,2.7916e-24,2.0324e+05,2.9579e+05
-5.0704e-24,2.5808e-24,1.7065e+05,2.8322e+05
-4.9547e-24,2.7493e-24,1.8617e+05,2.9519e+05
-4.414e-24,2.7602e-24,2.0212e+05,2.9634e+05
-4.7055e-24,2.591e-24,1.9506e+05,2.8382e+05
-4.4636e-24,-1.015e-24,2.0104e+05,2.1999e+05
-4.806e-24,2.4346e-24,1.9227e+05,2.7609e+05
-5.2929e-24,2.549e-24,1.6343e+05,3.0443e+05
-4.4454e-24,2.7216e-24,2.0145e+05,2.8937e+05
-4.8828e-24,2.4806e-24,1.8997e+05,3.0622e+05
-4.2092e-24,2.7943e-24,2.0621e+05,2.9331e+05
-4.7393e-24,2.4696e-24,1.9336e+05,2.774e+05
-4.2668e-24,-2.0108e-24,2.0531e+05,2.0945e+05
-4.0525e-24,-1.9455e-24,2.0973e+05,50331
-4.4364e-24,2.6872e-24,2.0128e+05,2.8664e+05
-5.1925e-24,2.6871e-24,1.6598e+05,2.8655e+05
-4.7981e-24,-1.8282e-24,1.9246e+05,2.1154e+05
-4.939e-24,2.7377e-24,1.8755e+05,2.974e+05
-4.5241e-24,2.8254e-25,1.9964e+05,2.3268e+05
-5.0656e-24,2.7636e-24,1.7128e+05,2.9122e+05
-4.8867e-24,1.1721e-24,1.8928e+05,2.4276e+05
-4.9466e-24,2.7309e-24,1.8693e+05,2.9659e+05
-3.8496e-24,2.7952e-24,2.1414e+05,2.9365e+05
-4.7868e-24,2.7164e-24,1.9242e+05,2.8687e+05
-4.9839e-24,-1.6234e-24,1.7993e+05,2.1449e+05
-4.9468e-24,1.1235e-24,1.8735e+05,2.4202e+05
-4.9376e-24,2.7977e-24,1.8452e+05,2.9388e+05
-3.7446e-24,-4.0579e-25,2.1619e+05,82762
-4.765e-24,-2.2466e-24,1.941e+05,2.0747e+05
-4.7773e-24,-4.1284e-25,1.937e+05,75397
-4.6645e-24,2.4541e-24,1.9675e+05,2.7758e+05
-2.6493e-24,-2.9507e-24,2.4443e+05,1.9966e+05
-4.6538e-24,2.7424e-24,1.9662e+05,2.8735e+05
-3.6458e-24,2.4483e-24,2.1847e+05,2.77e+05
-4.9765e-24,-1.6785e-24,1.8015e+05,2.1386e+05
-5.1267e-24,2.7646e-24,1.6848e+05,2.93e+05
-2.7368e-24,1.3236e-24,2.4183e+05,2.4673e+05
-4.9579e-24,2.7478e-24,1.8485e+05,2.9388e+05
-3.3094e-24,2.7765e-24,2.2646e+05,2.9182e+05
-5.0308e-24,2.7824e-24,1.7278e+05,2.926e+05
-4.6827e-24,1.8217e-24,1.9582e+05,2.5775e+05
-5.0131e-24,-1.237e-24,1.7422e+05,2.1594e+05
-5.0802e-24,2.7061e-24,1.6965e+05,2.885e+05
-5.0205e-24,2.6999e-24,1.7545e+05,2.8877e+05
-4.7505e-24,2.437e-24,1.9358e+05,2.7696e+05
-4.5937e-24,2.7167e-24,1.9773e+05,2.9052e+05
-5.0633e-24,1.7974e-24,1.7134e+05,2.5751e+05
-5.0065e-24,2.7489e-24,1.7713e+05,2.9404e+05
-4.6837e-24,2.7409e-24,1.9523e+05,2.9128e+05
-5.1539e-24,2.4401e-24,1.6734e+05,2.7707e+05
-5.0265e-24,-6.4487e-25,1.752e+05,2.2105e+05
-2.7197e-24,-3.983e-25,2.4291e+05,73743
-5.0121e-24,2.313e-24,1.7648e+05,2.7209e+05
-5.134e-24,-1.6183e-24,1.6818e+05,54641
-5.1275e-24,2.283e-24,1.6835e+05,2.7149e+05
-5.0295e-24,1.5231e-24,1.7292e+05,2.5159e+05
-5.0258e-24,2.4849e-24,1.7502e+05,2.7865e+05
-4.9332e-24,2.2585e-24,1.8406e+05,2.7036e+05
-3.1585e-24,2.7552e-24,2.3009e+05,2.9145e+05
-5.1825e-24,-2.349e-25,1.6718e+05,91617
-5.0231e-24,2.437e-24,1.7535e+05,2.7696e+05
-4.8126e-24,2.6281e-24,1.9185e+05,2.8625e+05
-4.9401e-24,-4.2164e-25,1.8516e+05,76906
-5.1928e-24,2.3258e-24,1.6706e+05,2.7235e+05
-4.9483e-24,1.9287e-24,1.8173e+05,2.5985e+05
-3.0649e-24,2.6306e-24,2.3156e+05,2.8594e+05
-5.2189e-24,-9.6834e-25,1.6635e+05,62409
-5.3518e-24,2.2489e-24,1.6215e+05,2.7011e+05
-5.0645e-24,-2.1839e-24,1.7105e+05,46747
-3.2912e-24,-4.1895e-25,2.2705e+05,76204
-4.9362e-24,2.7714e-24,1.8586e+05,2.9268e+05
-3.8128e-24,2.454e-24,2.1498e+05,2.773e+05
-4.9037e-24,2.7001e-24,1.8876e+05,2.9072e+05
-5.3852e-24,1.6962e-24,1.5824e+05,2.5545e+05
-5.071e-24,2.7365e-24,1.7094e+05,2.9198e+05
-3.3264e-24,-6.617e-25,2.2591e+05,68881
-5.2541e-24,2.6629e-24,1.6496e+05,2.8664e+05
-5.252e-24,2.1959e-24,1.6457e+05,2.6846e+05
-5.2608e-24,2.5169e-24,1.6483e+05,2.8091e+05
-2.9829e-24,2.7558e-24,2.3429e+05,2.9151e+05
-5.2229e-24,-5.4896e-25,1.6606e+05,70435
-4.9482e-24,2.4081e-24,1.8408e+05,2.749e+05
-3.6857e-24,-1.7487e-24,2.1759e+05,2.1043e+05
-5.2107e-24,2.0637e-24,1.6625e+05,2.6394e+05
-3.5106e-24,2.0169e-24,2.2185e+05,2.6138e+05
-5.0186e-24,2.5891e-24,1.7653e+05,2.8445e+05
-4.8286e-24,2.6507e-24,1.9199e+05,2.8615e+05
-5.3551e-24,1.6544e-24,1.6184e+05,2.5463e+05
-4.6369e-24,2.4708e-24,1.9768e+05,2.7831e+05
-5.2787e-24,1.0632e-24,1.5152e+05,2.4166e+05
-4.4806e-24,2.0719e-24,2.0134e+05,2.6436e+05
-5.356e-24,2.7345e-24,1.6052e+05,2.9049e+05
-5.3531e-24,3.7312e-25,1.5391e+05,2.3352e+05
-2.6002e-24,1.7475e-24,2.4518e+05,2.5655e+05
-5.3693e-24,2.5824e-24,1.5545e+05,2.8377e+05
-3.0687e-24,1.8756e-24,2.3161e+05,2.5893e+05
-4.8146e-24,-2.918e-24,1.9148e+05,2.0028e+05
-3.5813e-24,2.5227e-24,2.2018e+05,2.8146e+05
-5.2822e-24,1.8902e-24,1.6408e+05,2.5921e+05
-4.5869e-24,1.7284e-24,1.9891e+05,2.5626e+05
-5.3699e-24,2.7458e-24,1.5569e+05,2.9121e+05
-4.8642e-24,1.3298e-24,1.909e+05,2.4683e+05
-4.9635e-24,-2.5099e-24,1.808e+05,2.0521e+05
-4.0834e-24,-1.8088e-24,2.0926e+05,2.1194e+05
-5.3622e-24,2.0466e-24,1.5431e+05,2.6225e+05
-3.4531e-24,2.5201e-24,2.233e+05,2.8208e+05
-5.3587e-24,1.077e-24,1.6056e+05,2.4185e+05
-5.2191e-24,1.0428e-24,1.6512e+05,2.4133e+05
-5.3604e-24,-3.135e-25,1.5271e+05,85000
-4.8915e-24,-8.9299e-25,1.9006e+05,64201
-5.3609e-24,1.0338e-24,1.5964e+05,2.4136e+05
-4.9285e-24,-1.0146e-24,1.4494e+05,61980
-4.5744e-24,1.0966e-24,1.9914e+05,2.4203e+05
-5.3649e-24,2.2022e-24,1.5375e+05,1.7492e+05
-5.2425e-24,2.6848e-24,1.5069e+05,2.8866e+05
-4.8129e-24,2.4865e-24,1.9292e+05,2.7911e+05
-2.4913e-24,-6.9372e-25,2.4693e+05,68011
-5.3497e-24,2.4032e-24,1.5331e+05,2.7559e+05
-5.2492e-24,-2.37e-24,1.508e+05,2.0644e+05
-5.2538e-24,1.467e-24,1.5094e+05,2.4951e+05
-4.862e-24,2.6648e-24,1.4344e+05,2.8597e+05
-3.7306e-24,2.367e-24,2.1685e+05,2.7613e+05
-5.1582e-24,2.4764e-24,1.4947e+05,2.8261e+05
-5.3927e-24,1.0239e-24,1.5793e+05,2.412e+05
-4.5889e-24,2.5727e-24,1.9893e+05,2.8349e+05
-5.1539e-24,2.4546e-24,1.4937e+05,2.8188e+05
-4.8252e-24,2.4286e-24,1.9242e+05,2.768e+05
-5.3603e-24,2.7058e-24,1.6108e+05,2.8998e+05
-4.9929e-24,1.3485e-24,1.7672e+05,2.4711e+05
-4.0368e-24,2.5281e-24,2.1028e+05,2.8216e+05
-4.7638e-24,1.6106e-24,1.9428e+05,2.5369e+05
-5.0093e-24,1.3307e-24,1.736e+05,2.4643e+05
-5.0063e-24,-2.1792e-24,1.7577e+05,2.08e+05
-4.7963e-24,2.4371e-24,1.9362e+05,2.7661e+05
-4.4037e-24,1.5412e-24,2.0295e+05,2.5208e+05
-4.1254e-24,-2.3859e-24,2.0805e+05,2.0598e+05
-5.269e-24,2.6776e-24,1.6472e+05,2.8771e+05
-5.0126e-24,2.0041e-25,1.7726e+05,2.3187e+05
-5.3914e-24,2.3056e-24,1.581e+05,2.7164e+05
-5.2862e-24,2.4917e-24,1.6413e+05,2.827e+05
-4.5877e-24,2.5301e-24,1.4055e+05,2.8352e+05
-5.3685e-24,1.535e-24,1.5482e+05,2.5107e+05
-4.9743e-24,2.2579e-24,1.8381e+05,2.724e+05
-5.0317e-24,2.5032e-24,1.7305e+05,2.824e+05
-5.1583e-24,2.0743e-24,1.4937e+05,2.6359e+05
-5.2086e-24,2.6668e-24,1.5018e+05,2.8759e+05
-1.2351e-24,-2.6033e-24,3.2547e+05,2.043e+05
-4.4895e-24,2.4194e-24,2.013e+05,2.7924e+05
-4.9386e-24,2.3372e-24,1.88e+05,2.7295e+05
-4.936e-24,-1.3305e-24,1.8813e+05,57948
-5.3976e-24,2.6967e-24,1.5708e+05,2.8881e+05
-4.654e-24,6.8298e-24,1.4193e+05,2.6126e+05
-4.9592e-24,-8.9559e-25,1.8573e+05,64171
-5.1306e-24,2.4277e-24,1.4786e+05,2.7633e+05
-5.0235e-24,-1.5976e-24,1.7623e+05,54935
-4.3864e-24,2.4804e-24,2.0328e+05,2.7879e+05
-5.319e-24,2.4043e-24,1.6292e+05,2.7516e+05
-5.0128e-24,2.5574e-24,1.7731e+05,2.8278e+05
-5.3416e-24,2.4476e-24,1.6214e+05,2.8109e+05
-4.9759e-24,2.6976e-24,1.807e+05,2.8982e+05
-4.9693e-24,2.3138e-24,1.8138e+05,2.7235e+05
-4.6029e-24,-9.5477e-25,1.4068e+05,62649
-5.3739e-24,1.5613e-24,1.5896e+05,2.5173e+05
-4.8876e-24,1.4555e-24,1.4358e+05,2.493e+05
-5.3859e-24,2.2964e-24,1.579e+05,2.7144e+05
-5.2344e-24,2.4586e-24,1.5048e+05,2.8021e+05
-4.945e-24,1.5666e-25,1.4543e+05,2.3143e+05
-5.179e-24,-1.7999e-24,1.4967e+05,52860
-5.1238e-24,2.4232e-24,1.4741e+05,2.7603e+05
-5.2171e-24,2.4513e-24,1.5017e+05,2.8062e+05
-5.3695e-24,2.1101e-24,1.6137e+05,2.6645e+05
-5.1252e-24,1.022e-24,1.687e+05,2.4102e+05
-5.3581e-24,-1.6977e-24,1.5356e+05,2.1355e+05
-4.5043e-24,2.5163e-24,2.0108e+05,2.8309e+05
-5.0309e-24,-2.3217e-24,1.7323e+05,2.0623e+05
-5.0319e-24,2.6389e-24,1.7314e+05,2.8676e+05
-5.4017e-24,2.2828e-24,1.5821e+05,2.7127e+05
-5.2802e-24,2.6365e-24,1.6464e+05,2.8662e+05
-4.9314e-24,-4.5624e-25,1.4477e+05,2.2575e+05
-5.35e-24,2.6083e-24,1.5227e+05,2.8577e+05
-4.9716e-24,-2.7491e-24,1.8428e+05,2.027e+05
-5.1868e-24,2.5453e-24,1.6736e+05,2.8303e+05
-5.3718e-24,-2.1653e-25,1.545e+05,2.2788e+05
-5.2314e-24,2.3738e-24,1.664e+05,2.7394e+05
-4.972e-24,-1.3402e-24,1.4581e+05,2.172e+05
-4.4765e-24,1.429e-25,1.3916e+05,2.3136e+05
-5.2594e-24,2.3405e-24,1.5079e+05,2.73e+05
-4.7943e-24,-1.603e-24,1.4263e+05,2.1469e+05
-4.4668e-24,2.47e-24,1.3933e+05,2.7943e+05
-5.0888e-24,-1.8099e-24,1.7034e+05,2.118e+05
-2.4557e-24,2.4928e-24,2.5521e+05,2.8089e+05
-5.3482e-24,1.9216e-24,1.5276e+05,2.402e+05
-4.9315e-24,2.0951e-24,1.444e+05,2.6732e+05
-5.0521e-24,2.577e-24,1.7219e+05,2.8442e+05
-5.395e-24,2.4444e-24,1.5683e+05,2.7885e+05
-4.923e-24,2.4459e-24,1.4415e+05,2.7894e+05
-4.7716e-24,2.4369e-24,1.9424e+05,2.7912e+05
-4.8668e-24,1.0282e-24,1.4328e+05,1.4646e+05
-5.2453e-24,2.4693e-24,1.6607e+05,2.7942e+05
-3.0021e-24,2.3793e-24,2.3285e+05,2.7604e+05
-4.6435e-24,2.4582e-24,1.4158e+05,2.7801e+05
-2.4923e-24,2.6273e-24,3.0911e+05,2.8503e+05
-4.9342e-24,-4.0648e-25,1.4458e+05,73605
-2.4467e-24,2.0454e-24,2.5318e+05,2.6223e+05
-5.0969e-24,2.4828e-24,1.4682e+05,2.8157e+05
-4.643e-24,2.4662e-24,1.4116e+05,2.7846e+05
-3.5444e-24,2.4765e-24,2.2128e+05,2.7968e+05
-5.2728e-24,2.4586e-24,1.6536e+05,2.7982e+05
-4.6766e-24,2.0685e-24,1.418e+05,2.6324e+05
-4.5795e-24,1.6893e-24,1.4019e+05,2.5573e+05
-5.128e-24,2.4999e-24,1.4922e+05,2.8208e+05
-3.0038e-24,2.5405e-24,2.3385e+05,2.8305e+05
-5.0084e-24,1.8012e-24,1.4657e+05,2.5763e+05
-5.1358e-24,2.4719e-24,1.4797e+05,2.8091e+05
-5.3427e-24,2.5551e-24,1.6275e+05,2.8325e+05
-4.6425e-24,1.8443e-24,1.4096e+05,2.5851e+05
-4.817e-24,1.5637e-24,1.4268e+05,2.5263e+05
-4.6658e-24,2.491e-24,1.4205e+05,2.8036e+05
-4.9489e-24,-2.6168e-25,1.451e+05,88385
-4.6412e-24,2.3923e-24,1.4105e+05,2.7518e+05
-5.0382e-24,2.4533e-24,1.464e+05,2.7872e+05
-5.3503e-24,2.6097e-24,1.5208e+05,2.8454e+05
-4.3944e-24,1.4487e-24,1.3825e+05,2.4953e+05
-5.0067e-24,2.3534e-24,1.4612e+05,2.7469e+05
-4.2752e-24,2.3305e-24,1.3686e+05,2.7339e+05
-5.0062e-24,2.5912e-24,1.4608e+05,2.8402e+05
-5.259e-24,2.4639e-24,1.5085e+05,2.7887e+05
-5.0408e-24,2.345e-24,1.4644e+05,2.746e+05
-5.3833e-24,2.0738e-24,1.557e+05,2.668e+05
-4.5759e-24,2.3582e-24,1.4014e+05,2.7513e+05
-4.6618e-24,2.5547e-24,1.4159e+05,2.8326e+05
-5.4052e-24,2.4087e-24,1.5822e+05,2.7655e+05
-5.3536e-24,2.4124e-24,1.5219e+05,2.7624e+05
-4.1414e-24,1.7542e-24,1.3507e+05,2.5641e+05
-4.4707e-24,1.2912e-24,1.389e+05,2.4586e+05
-5.3735e-24,1.3974e-24,1.6119e+05,2.4875e+05
-4.9745e-24,2.515e-24,1.8136e+05,2.8182e+05
-5.1421e-24,1.6769e-24,1.4825e+05,2.5552e+05
-3.3242e-24,2.3604e-24,2.2744e+05,2.7483e+05
-3.8067e-24,2.4604e-24,2.1528e+05,2.7927e+05
-4.3906e-24,2.3153e-24,1.3819e+05,2.7333e+05
-4.9468e-24,2.3566e-24,1.4511e+05,2.7421e+05
-5.0571e-24,2.037e-24,1.7201e+05,2.6581e+05
-4.2832e-24,2.3181e-24,1.3723e+05,2.7348e+05
-4.4279e-24,2.3196e-24,1.3829e+05,2.7308e+05
-2.9354e-24,2.0269e-24,2.3595e+05,2.6556e+05
-5.3515e-24,2.0485e-24,1.626e+05,2.6238e+05
-4.2435e-24,2.4363e-24,1.3599e+05,2.7734e+05
-4.4167e-24,2.3024e-24,1.3834e+05,2.7294e+05
-4.5377e-24,1.621e-24,1.3959e+05,2.544e+05
-2.5103e-24,2.4511e-24,2.472e+05,2.7799e+05
-3.4485e-24,1.4237e-24,2.2381e+05,2.4926e+05
-2.6457e-24,2.03e-24,2.4465e+05,2.6568e+05
-5.4015e-24,2.4368e-24,1.5685e+05,2.7737e+05
-4.2966e-24,2.2919e-24,1.3714e+05,2.7186e+05
-4.4484e-24,2.4176e-24,1.3862e+05,2.7729e+05
-4.799e-24,2.4273e-24,1.4242e+05,2.7763e+05
-3.7538e-24,2.3514e-24,2.1647e+05,2.7342e+05
-3.4412e-24,2.2642e-24,2.2402e+05,2.7073e+05
-4.2693e-24,2.0584e-24,1.3644e+05,2.6329e+05
-4.4575e-24,1.9827e-24,1.3859e+05,2.632e+05
-4.0936e-24,-1.6119e-24,1.3409e+05,2.1457e+05
-3.9302e-24,2.2133e-24,2.1238e+05,2.7e+05
-4.0955e-24,2.3785e-24,1.3412e+05,2.7472e+05
-5.3751e-24,2.1973e-24,1.5312e+05,2.7024e+05
-4.1516e-24,2.3419e-24,1.3549e+05,2.7382e+05
-4.926e-24,2.1013e-24,1.4391e+05,2.6629e+05
-4.1049e-24,2.0682e-24,1.3397e+05,2.6626e+05
-3.8367e-24,1.4762e-24,1.3098e+05,2.5209e+05
-5.007e-24,2.2027e-24,1.7884e+05,2.688e+05
-4.2789e-24,2.2765e-24,1.3711e+05,2.7178e+05
-4.1493e-24,1.523e-24,1.3486e+05,2.5108e+05
-3.7668e-24,-8.2056e-25,2.1619e+05,66094
-3.4555e-24,-7.3965e-25,2.2354e+05,67276
-3.5906e-24,2.2266e-24,2.2016e+05,2.7077e+05
-4.5706e-24,2.2582e-24,1.3998e+05,2.7162e+05
-4.5965e-24,2.1332e-24,1.4023e+05,2.6733e+05
-3.818e-24,2.2963e-24,2.1509e+05,2.7203e+05
-5.2984e-24,2.1963e-24,1.5132e+05,2.6907e+05
-4.3291e-24,2.2086e-24,1.3736e+05,2.6989e+05
-4.7906e-24,2.2201e-24,1.9383e+05,2.7096e+05
-4.2758e-24,2.2053e-24,1.3659e+05,2.6964e+05
-3.8663e-24,2.3568e-24,1.3198e+05,2.7365e+05
-4.0616e-24,1.462e-24,1.3387e+05,2.5009e+05
