px_R,px_L,x_R,x_L
2.3208e-24,-2.4842e-24,4.5724e+05,3.084e+05
2.2681e-24,-2.4633e-24,4.5472e+05,3.0885e+05
2.3561e-24,-2.5074e-24,4.5827e+05,3.0718e+05
2.3032e-24,-2.4203e-24,4.565e+05,3.1054e+05
2.3984e-24,-2.5114e-24,4.6208e+05,3.0531e+05
2.3474e-24,-2.4736e-24,4.5796e+05,3.0846e+05
2.2966e-24,-2.5227e-24,4.5683e+05,3.0471e+05
2.3663e-24,-2.4309e-24,4.6129e+05,3.1244e+05
2.251e-24,-2.481e-24,4.5501e+05,3.0834e+05
2.2595e-24,-2.4977e-24,4.5525e+05,3.0819e+05
2.3465e-24,-2.5506e-24,4.5901e+05,3.0423e+05
2.2397e-24,-2.3373e-24,4.5152e+05,3.1646e+05
2.3332e-24,-2.5054e-24,4.5841e+05,3.0672e+05
2.3289e-24,-2.4273e-24,4.5937e+05,3.1105e+05
2.3276e-24,-2.4255e-24,4.579e+05,3.127e+05
2.348e-24,-2.5044e-24,4.5924e+05,3.0552e+05
2.3272e-24,-2.5e-24,4.5802e+05,3.0805e+05
2.3458e-24,-2.4157e-24,4.5991e+05,3.1159e+05
2.3334e-24,-2.5013e-24,4.5825e+05,3.0694e+05
2.3429e-24,-2.4278e-24,4.6087e+05,3.1258e+05
2.2646e-24,-2.5197e-24,4.5547e+05,3.0774e+05
2.3573e-24,-2.3753e-24,4.6128e+05,3.15e+05
2.3237e-24,-2.4573e-24,4.5819e+05,3.0939e+05
2.3413e-24,-2.4768e-24,4.5914e+05,3.0904e+05
2.2356e-24,-2.4393e-24,4.5369e+05,3.1249e+05
2.3337e-24,-2.5429e-24,4.596e+05,3.053e+05
2.3345e-24,-2.4456e-24,4.6024e+05,3.1266e+05
2.2629e-24,-2.4467e-24,4.5469e+05,3.1272e+05
2.2125e-24,-2.4797e-24,4.5014e+05,3.0885e+05
2.2511e-24,-2.3881e-24,4.5347e+05,3.1442e+05
2.3267e-24,-2.4491e-24,4.5778e+05,3.0985e+05
2.3197e-24,-2.6447e-24,4.6056e+05,3.0164e+05
2.2933e-24,-2.4269e-24,4.5998e+05,3.133e+05
2.2996e-24,-2.4668e-24,4.576e+05,3.0905e+05
2.2859e-24,-2.4387e-24,4.5714e+05,3.1287e+05
2.3212e-24,-2.388e-24,4.6109e+05,3.203e+05
2.2955e-24,-2.4156e-24,4.5775e+05,3.1797e+05
2.3061e-24,-2.5649e-24,4.6049e+05,3.0413e+05
2.3331e-24,-2.5262e-24,4.6096e+05,3.0739e+05
2.3263e-24,-2.4172e-24,4.6146e+05,3.1645e+05
2.3187e-24,-2.4552e-24,4.6079e+05,3.0954e+05
2.3258e-24,-2.4484e-24,4.5856e+05,3.1016e+05
2.3172e-24,-2.4792e-24,4.5974e+05,3.0899e+05
2.3129e-24,-2.4333e-24,4.5884e+05,3.114e+05
2.197e-24,-2.4418e-24,4.5245e+05,3.1018e+05
2.297e-24,-2.4575e-24,4.5743e+05,3.1281e+05
2.2807e-24,-2.4401e-24,4.5696e+05,3.1374e+05
2.295e-24,-2.4537e-24,4.5754e+05,3.1096e+05
2.2133e-24,-2.4538e-24,4.5313e+05,3.1107e+05
2.3124e-24,-2.4566e-24,4.6023e+05,3.1225e+05
2.3298e-24,-2.4245e-24,4.6105e+05,3.1586e+05
2.3709e-24,-2.4411e-24,4.6274e+05,3.1346e+05
2.2293e-24,-2.4173e-24,4.5457e+05,3.1481e+05
2.2783e-24,-2.4761e-24,4.5654e+05,3.1241e+05
2.2347e-24,-2.4401e-24,4.5468e+05,3.1708e+05
2.3091e-24,-2.4493e-24,4.5818e+05,3.1284e+05
2.4027e-24,-2.4511e-24,4.6437e+05,3.1049e+05
2.28e-24,-2.4723e-24,4.5849e+05,3.1305e+05
2.268e-24,-2.4641e-24,4.5665e+05,3.1136e+05
2.2988e-24,-2.5586e-24,4.5849e+05,3.0615e+05
2.3767e-24,-2.409e-24,4.6338e+05,3.154e+05
2.2887e-24,-2.4439e-24,4.5947e+05,3.1362e+05
2.3677e-24,-2.4146e-24,4.6296e+05,3.1419e+05
2.2472e-24,-2.5173e-24,4.5555e+05,3.0814e+05
2.3151e-24,-2.4573e-24,4.6132e+05,3.1098e+05
2.3456e-24,-2.4536e-24,4.6221e+05,3.1051e+05
2.434e-24,-2.4492e-24,4.6525e+05,3.1104e+05
2.2683e-24,-2.4339e-24,4.5985e+05,3.142e+05
2.3556e-24,-2.4315e-24,4.6262e+05,3.1676e+05
2.2906e-24,-2.4225e-24,4.6005e+05,3.16e+05
2.2619e-24,-2.4931e-24,4.5878e+05,3.1169e+05
2.2811e-24,-2.4863e-24,4.5954e+05,3.1006e+05
2.2866e-24,-2.506e-24,4.6026e+05,3.1248e+05
2.3573e-24,-2.4791e-24,4.6286e+05,3.104e+05
2.2602e-24,-2.4515e-24,4.5646e+05,3.1793e+05
2.2841e-24,-2.5089e-24,4.5942e+05,3.1235e+05
2.2899e-24,-2.4515e-24,4.6014e+05,3.1553e+05
2.2848e-24,-2.4895e-24,4.5785e+05,3.1141e+05
2.3562e-24,-2.4941e-24,4.6259e+05,3.1277e+05
2.4376e-24,-2.4624e-24,4.6577e+05,3.1438e+05
2.3216e-24,-2.5032e-24,4.6177e+05,3.1193e+05
2.1956e-24,-2.5065e-24,4.5477e+05,3.1089e+05
2.25e-24,-2.4453e-24,4.5852e+05,3.1522e+05
2.2375e-24,-2.4346e-24,4.5737e+05,3.1572e+05
2.2494e-24,-2.4737e-24,4.5826e+05,3.1379e+05
2.4357e-24,-2.4588e-24,4.6734e+05,3.1391e+05
2.3813e-24,-2.4641e-24,4.6412e+05,3.1383e+05
2.2446e-24,-2.4714e-24,4.5789e+05,3.1028e+05
2.3192e-24,-2.4916e-24,4.6206e+05,3.0904e+05
2.2528e-24,-2.4951e-24,4.5894e+05,3.123e+05
2.4145e-24,-2.4784e-24,4.6615e+05,3.1033e+05
2.2291e-24,-2.4783e-24,4.5616e+05,3.099e+05
2.3989e-24,-2.4748e-24,4.6456e+05,3.133e+05
2.4752e-24,-2.4585e-24,4.6849e+05,3.169e+05
2.3897e-24,-2.5146e-24,4.6576e+05,3.0853e+05
2.3543e-24,-2.4885e-24,4.6303e+05,3.1394e+05
2.3493e-24,-2.4686e-24,4.6268e+05,3.1574e+05
2.3353e-24,-2.4734e-24,4.6229e+05,3.171e+05
2.3528e-24,-2.4611e-24,4.6323e+05,3.1805e+05
2.3295e-24,-2.4744e-24,4.6232e+05,3.1691e+05
2.2385e-24,-2.5117e-24,4.5685e+05,3.0994e+05
2.3292e-24,-2.5093e-24,4.6234e+05,3.1283e+05
2.3167e-24,-2.4798e-24,4.6175e+05,3.1688e+05
2.2569e-24,-2.4916e-24,4.5838e+05,3.1354e+05
2.2802e-24,-2.5291e-24,4.6044e+05,3.1065e+05
2.2772e-24,-2.4378e-24,4.6044e+05,3.1922e+05
2.2872e-24,-2.4668e-24,4.615e+05,3.1786e+05
2.2686e-24,-2.5309e-24,4.6114e+05,3.102e+05
2.4527e-24,-2.4774e-24,4.6849e+05,3.1611e+05
2.2105e-24,-2.5421e-24,4.5797e+05,3.1179e+05
2.291e-24,-2.4594e-24,4.6137e+05,3.1518e+05
2.3671e-24,-2.4718e-24,4.6564e+05,3.1515e+05
2.3225e-24,-2.4592e-24,4.6351e+05,3.1494e+05
2.2237e-24,-2.4763e-24,4.5878e+05,3.1435e+05
2.2496e-24,-2.5524e-24,4.5986e+05,3.0795e+05
2.5388e-24,-2.4762e-24,4.7268e+05,3.1653e+05
2.3174e-24,-2.5203e-24,4.6318e+05,3.121e+05
2.3373e-24,-2.5316e-24,4.6369e+05,3.1005e+05
2.2548e-24,-2.4355e-24,4.6026e+05,3.1948e+05
2.2136e-24,-2.4911e-24,4.5668e+05,3.1359e+05
2.2901e-24,-2.5434e-24,4.6182e+05,3.1013e+05
2.3249e-24,-2.5033e-24,4.6264e+05,3.1371e+05
2.3248e-24,-2.4991e-24,4.624e+05,3.1369e+05
2.3248e-24,-2.4555e-24,4.6378e+05,3.1865e+05
2.322e-24,-2.5056e-24,4.6327e+05,3.16e+05
2.462e-24,-2.4856e-24,4.7078e+05,3.173e+05
2.2801e-24,-2.5336e-24,4.6125e+05,3.1269e+05
2.3185e-24,-2.4735e-24,4.6306e+05,3.1809e+05
2.352e-24,-2.4883e-24,4.6377e+05,3.143e+05
2.2258e-24,-2.5048e-24,4.5942e+05,3.1637e+05
2.3534e-24,-2.4878e-24,4.6407e+05,3.151e+05
2.2578e-24,-2.4708e-24,4.6085e+05,3.1908e+05
2.4348e-24,-2.5038e-24,4.6997e+05,3.1598e+05
2.2858e-24,-2.4899e-24,4.6246e+05,3.1552e+05
2.1044e-24,-2.5499e-24,4.5206e+05,3.1207e+05
2.3086e-24,-2.4803e-24,4.636e+05,3.1521e+05
2.316e-24,-2.4899e-24,4.6396e+05,3.1414e+05
2.2258e-24,-2.5483e-24,4.5974e+05,3.1145e+05
2.3598e-24,-2.4636e-24,4.6578e+05,3.1993e+05
2.4211e-24,-2.5772e-24,4.6771e+05,3.0774e+05
2.244e-24,-2.4748e-24,4.6118e+05,3.2054e+05
2.2661e-24,-2.5404e-24,4.6205e+05,3.125e+05
2.1942e-24,-2.4863e-24,4.5857e+05,3.18e+05
2.2596e-24,-2.4683e-24,4.6144e+05,3.1876e+05
2.3134e-24,-2.4689e-24,4.6395e+05,3.1924e+05
2.2832e-24,-2.4958e-24,4.6279e+05,3.1774e+05
2.3352e-24,-2.5463e-24,4.646e+05,3.1273e+05
2.2161e-24,-2.4899e-24,4.5978e+05,3.2046e+05
2.249e-24,-2.4881e-24,4.6051e+05,3.202e+05
2.3413e-24,-2.4965e-24,4.6511e+05,3.1801e+05
2.3996e-24,-2.5131e-24,4.6735e+05,3.1501e+05
2.2894e-24,-2.564e-24,4.6286e+05,3.1003e+05
2.2056e-24,-2.4951e-24,4.5887e+05,3.1775e+05
2.3438e-24,-2.5337e-24,4.6491e+05,3.1333e+05
2.3304e-24,-2.4867e-24,4.6435e+05,3.1864e+05
2.337e-24,-2.5161e-24,4.6479e+05,3.1712e+05
2.3311e-24,-2.5857e-24,4.6513e+05,3.109e+05
2.3158e-24,-2.4778e-24,4.6452e+05,3.2116e+05
2.3197e-24,-2.4163e-24,4.6475e+05,3.2377e+05
2.234e-24,-2.5068e-24,4.6158e+05,3.1675e+05
2.3296e-24,-2.5695e-24,4.6504e+05,3.1021e+05
2.2572e-24,-2.5325e-24,4.6231e+05,3.148e+05
2.1588e-24,-2.5217e-24,4.5604e+05,3.1476e+05
2.2818e-24,-2.5281e-24,4.6335e+05,3.1616e+05
2.4117e-24,-2.5115e-24,4.6814e+05,3.1385e+05
2.3076e-24,-2.5202e-24,4.6402e+05,3.1418e+05
2.3871e-24,-2.5189e-24,4.6735e+05,3.1378e+05
2.2431e-24,-2.5175e-24,4.617e+05,3.1696e+05
2.4301e-24,-2.4843e-24,4.7109e+05,3.2099e+05
2.2231e-24,-2.5197e-24,4.605e+05,3.1548e+05
2.2906e-24,-2.496e-24,4.636e+05,3.1932e+05
2.3961e-24,-2.5427e-24,4.6799e+05,3.1584e+05
2.3659e-24,-2.5057e-24,4.6669e+05,3.2029e+05
2.1875e-24,-2.4679e-24,4.5875e+05,3.262e+05
2.3755e-24,-2.5211e-24,4.6665e+05,3.1721e+05
2.322e-24,-2.5514e-24,4.6479e+05,3.133e+05
2.3366e-24,-2.497e-24,4.6585e+05,3.2067e+05
2.3542e-24,-2.5002e-24,4.6643e+05,3.1955e+05
2.3122e-24,-2.5304e-24,4.644e+05,3.1668e+05
2.2117e-24,-2.5036e-24,4.6059e+05,3.1823e+05
2.3297e-24,-2.4771e-24,4.6531e+05,3.2205e+05
2.2321e-24,-2.5457e-24,4.6214e+05,3.1385e+05
2.3913e-24,-2.5686e-24,4.7023e+05,3.1439e+05
2.3295e-24,-2.5461e-24,4.6591e+05,3.1475e+05
2.375e-24,-2.4953e-24,4.6881e+05,3.1853e+05
2.3314e-24,-2.5159e-24,4.6613e+05,3.1794e+05
2.3764e-24,-2.548e-24,4.6801e+05,3.1588e+05
2.2317e-24,-2.5065e-24,4.6161e+05,3.2038e+05
2.2822e-24,-2.4533e-24,4.6356e+05,3.23e+05
2.3861e-24,-2.5067e-24,4.6975e+05,3.2117e+05
2.2952e-24,-2.5033e-24,4.6533e+05,3.2073e+05
2.2812e-24,-2.5268e-24,4.6441e+05,3.1726e+05
2.403e-24,-2.588e-24,4.7059e+05,3.1263e+05
2.3676e-24,-2.4802e-24,4.6799e+05,3.2231e+05
2.3582e-24,-2.5999e-24,4.6688e+05,3.1206e+05
2.3781e-24,-2.4828e-24,4.6859e+05,3.2302e+05
2.2132e-24,-2.5153e-24,4.6078e+05,3.1822e+05
2.3199e-24,-2.5207e-24,4.6594e+05,3.2157e+05
2.2537e-24,-2.5302e-24,4.6289e+05,3.2042e+05
2.291e-24,-2.5177e-24,4.6376e+05,3.1966e+05
2.3296e-24,-2.5637e-24,4.6605e+05,3.1573e+05
2.3969e-24,-2.5332e-24,4.704e+05,3.2045e+05
2.354e-24,-2.5668e-24,4.6717e+05,3.1553e+05
2.379e-24,-2.5271e-24,4.6787e+05,3.1984e+05
2.2492e-24,-2.5278e-24,4.6264e+05,3.1754e+05
2.1982e-24,-2.6414e-24,4.6058e+05,3.1008e+05
2.372e-24,-2.5642e-24,4.7038e+05,3.1591e+05
2.448e-24,-2.5596e-24,4.7236e+05,3.1574e+05
2.2275e-24,-2.4816e-24,4.6328e+05,3.2339e+05
2.3489e-24,-2.521e-24,4.6761e+05,3.184e+05
2.3238e-24,-2.5754e-24,4.6655e+05,3.1383e+05
2.249e-24,-2.5441e-24,4.6413e+05,3.1702e+05
2.3226e-24,-2.5184e-24,4.6646e+05,3.1882e+05
2.2961e-24,-2.5789e-24,4.6586e+05,3.1455e+05
2.2263e-24,-2.5303e-24,4.6253e+05,3.2119e+05
2.2271e-24,-2.495e-24,4.6259e+05,3.2213e+05
2.4643e-24,-2.5292e-24,4.7253e+05,3.1838e+05
2.2983e-24,-2.5242e-24,4.6585e+05,3.1926e+05
2.2954e-24,-2.5266e-24,4.6577e+05,3.2016e+05
2.2676e-24,-2.5274e-24,4.6434e+05,3.2046e+05
2.2946e-24,-2.5045e-24,4.6581e+05,3.2493e+05
2.2586e-24,-2.5336e-24,4.6358e+05,3.2173e+05
2.2665e-24,-2.5016e-24,4.6441e+05,3.232e+05
2.3611e-24,-2.5739e-24,4.6786e+05,3.2036e+05
2.4897e-24,-2.5428e-24,4.7525e+05,3.2133e+05
2.4291e-24,-2.5504e-24,4.7155e+05,3.2085e+05
2.3649e-24,-2.4866e-24,4.6986e+05,3.2665e+05
2.3513e-24,-2.6229e-24,4.6895e+05,3.1373e+05
2.3481e-24,-2.5413e-24,4.6734e+05,3.1825e+05
2.3509e-24,-2.5443e-24,4.6826e+05,3.185e+05
2.3243e-24,-2.5002e-24,4.6646e+05,3.2447e+05
2.4244e-24,-2.5459e-24,4.7244e+05,3.1822e+05
2.2472e-24,-2.5544e-24,4.6491e+05,3.1742e+05
2.3531e-24,-2.5662e-24,4.7021e+05,3.1992e+05
2.2666e-24,-2.5267e-24,4.6523e+05,3.2189e+05
2.3442e-24,-2.5737e-24,4.6992e+05,3.1937e+05
2.3427e-24,-2.554e-24,4.7001e+05,3.2081e+05
2.4718e-24,-2.5494e-24,4.7451e+05,3.1715e+05
2.3251e-24,-2.5202e-24,4.684e+05,3.2201e+05
2.336e-24,-2.5897e-24,4.6861e+05,3.153e+05
2.3306e-24,-2.503e-24,4.677e+05,3.246e+05
2.3923e-24,-2.5488e-24,4.7117e+05,3.1922e+05
2.1974e-24,-2.5237e-24,4.6221e+05,3.2187e+05
2.3427e-24,-2.5475e-24,4.6926e+05,3.1852e+05
2.3548e-24,-2.5098e-24,4.7003e+05,3.2251e+05
2.4366e-24,-2.5902e-24,4.7343e+05,3.1968e+05
2.2873e-24,-2.5235e-24,4.6594e+05,3.2479e+05
2.436e-24,-2.5724e-24,4.7283e+05,3.1764e+05
2.2322e-24,-2.5269e-24,4.6442e+05,3.2225e+05
2.2464e-24,-2.5226e-24,4.6471e+05,3.2609e+05
2.341e-24,-2.543e-24,4.6862e+05,3.2158e+05
2.3266e-24,-2.5871e-24,4.6813e+05,3.1941e+05
2.255e-24,-2.4903e-24,4.6514e+05,3.2688e+05
2.2256e-24,-2.5004e-24,4.6401e+05,3.2353e+05
2.2161e-24,-2.4983e-24,4.6317e+05,3.2394e+05
2.4775e-24,-2.5251e-24,4.7575e+05,3.2481e+05
2.3027e-24,-2.5025e-24,4.6702e+05,3.2376e+05
2.3805e-24,-2.5711e-24,4.7129e+05,3.2056e+05
2.317e-24,-2.5206e-24,4.6833e+05,3.2247e+05
2.3184e-24,-2.5896e-24,4.69e+05,3.1938e+05
2.4432e-24,-2.5738e-24,4.7511e+05,3.1909e+05
2.2957e-24,-2.5607e-24,4.6656e+05,3.1832e+05
2.3168e-24,-2.5017e-24,4.6921e+05,3.235e+05
2.3838e-24,-2.5851e-24,4.7139e+05,3.1964e+05
2.3009e-24,-2.5135e-24,4.6853e+05,3.232e+05
2.3177e-24,-2.5444e-24,4.6959e+05,3.2153e+05
2.3731e-24,-2.521e-24,4.7098e+05,3.2278e+05
2.2845e-24,-2.568e-24,4.6638e+05,3.1714e+05
2.2609e-24,-2.5503e-24,4.655e+05,3.2148e+05
2.3907e-24,-2.5747e-24,4.7167e+05,3.2069e+05
2.3768e-24,-2.5346e-24,4.7125e+05,3.2573e+05
2.4413e-24,-2.5664e-24,4.7399e+05,3.215e+05
2.3732e-24,-2.5353e-24,4.7141e+05,3.2508e+05
2.2979e-24,-2.5502e-24,4.6719e+05,3.2492e+05
2.2394e-24,-2.6118e-24,4.6506e+05,3.1527e+05
2.419e-24,-2.4602e-24,4.7276e+05,3.2837e+05
2.2873e-24,-2.4798e-24,4.664e+05,3.3107e+05
2.3172e-24,-2.5407e-24,4.6957e+05,3.244e+05
2.299e-24,-2.5835e-24,4.6735e+05,3.2076e+05
2.3138e-24,-2.4759e-24,4.6735e+05,3.315e+05
2.3423e-24,-2.5542e-24,4.7022e+05,3.2497e+05
2.3345e-24,-2.5713e-24,4.7113e+05,3.2153e+05
2.4304e-24,-2.5321e-24,4.7477e+05,3.2591e+05
2.3745e-24,-2.5471e-24,4.7281e+05,3.2281e+05
2.3063e-24,-2.5599e-24,4.6986e+05,3.2167e+05
2.2778e-24,-2.6009e-24,4.693e+05,3.1965e+05
2.2936e-24,-2.497e-24,4.6987e+05,3.2745e+05
2.2704e-24,-2.5496e-24,4.6777e+05,3.2453e+05
2.3412e-24,-2.5289e-24,4.7083e+05,3.2376e+05
2.3451e-24,-2.5397e-24,4.7126e+05,3.2385e+05
2.3722e-24,-2.5221e-24,4.7247e+05,3.2644e+05
2.2957e-24,-2.5248e-24,4.6835e+05,3.2373e+05
2.4442e-24,-2.5172e-24,4.7563e+05,3.2656e+05
2.3884e-24,-2.5371e-24,4.7274e+05,3.2282e+05
2.3255e-24,-2.5364e-24,4.708e+05,3.2595e+05
2.3575e-24,-2.5564e-24,4.7218e+05,3.2594e+05
2.2944e-24,-2.5336e-24,4.6902e+05,3.2696e+05
2.2782e-24,-2.6113e-24,4.668e+05,3.204e+05
2.2748e-24,-2.5013e-24,4.6859e+05,3.2846e+05
2.2735e-24,-2.5698e-24,4.6758e+05,3.231e+05
2.3429e-24,-2.5822e-24,4.7115e+05,3.2233e+05
2.3967e-24,-2.6013e-24,4.7314e+05,3.1694e+05
2.4003e-24,-2.5096e-24,4.7337e+05,3.2904e+05
2.2839e-24,-2.5873e-24,4.677e+05,3.2115e+05
2.3333e-24,-2.5104e-24,4.7119e+05,3.2768e+05
2.2765e-24,-2.6149e-24,4.6637e+05,3.2076e+05
2.2612e-24,-2.6125e-24,4.6926e+05,3.1998e+05
2.3222e-24,-2.5554e-24,4.7158e+05,3.2568e+05
2.248e-24,-2.5083e-24,4.6792e+05,3.2771e+05
2.3847e-24,-2.5647e-24,4.7362e+05,3.2254e+05
2.2855e-24,-2.5644e-24,4.7004e+05,3.2317e+05
2.298e-24,-2.5716e-24,4.7049e+05,3.2546e+05
2.453e-24,-2.5016e-24,4.7635e+05,3.2745e+05
2.3582e-24,-2.5877e-24,4.7256e+05,3.2194e+05
2.3309e-24,-2.4827e-24,4.7174e+05,3.2888e+05
2.2305e-24,-2.6292e-24,4.657e+05,3.1875e+05
2.3305e-24,-2.5161e-24,4.7139e+05,3.2735e+05
2.2508e-24,-2.6264e-24,4.6887e+05,3.1907e+05
2.4338e-24,-2.557e-24,4.7569e+05,3.2534e+05
2.2506e-24,-2.628e-24,4.6893e+05,3.2009e+05
2.239e-24,-2.5898e-24,4.6708e+05,3.2208e+05
2.3105e-24,-2.5354e-24,4.7093e+05,3.3041e+05
2.2419e-24,-2.6317e-24,4.6602e+05,3.1807e+05
2.538e-24,-2.5874e-24,4.7878e+05,3.2397e+05
2.3339e-24,-2.5266e-24,4.7244e+05,3.3036e+05
2.5221e-24,-2.596e-24,4.7832e+05,3.2232e+05
2.2647e-24,-2.555e-24,4.6936e+05,3.2663e+05
2.3668e-24,-2.5894e-24,4.7294e+05,3.2364e+05
2.3685e-24,-2.5888e-24,4.7292e+05,3.2342e+05
2.3037e-24,-2.6119e-24,4.7064e+05,3.2127e+05
2.3679e-24,-2.6042e-24,4.7305e+05,3.221e+05
2.2106e-24,-2.557e-24,4.6821e+05,3.2646e+05
2.2973e-24,-2.5767e-24,4.7138e+05,3.2462e+05
2.3755e-24,-2.5334e-24,4.7364e+05,3.284e+05
2.3183e-24,-2.603e-24,4.724e+05,3.219e+05
2.4459e-24,-2.5789e-24,4.7678e+05,3.2409e+05
2.5204e-24,-2.5367e-24,4.7978e+05,3.2733e+05
2.325e-24,-2.5251e-24,4.7227e+05,3.279e+05
2.3576e-24,-2.5435e-24,4.7335e+05,3.271e+05
2.376e-24,-2.6341e-24,4.7414e+05,3.209e+05
2.3376e-24,-2.5435e-24,4.7291e+05,3.3002e+05
2.3866e-24,-2.542e-24,4.7467e+05,3.2716e+05
2.3671e-24,-2.5308e-24,4.7367e+05,3.282e+05
2.3078e-24,-2.5804e-24,4.7204e+05,3.2481e+05
2.2821e-24,-2.5888e-24,4.7069e+05,3.2239e+05
2.4075e-24,-2.5537e-24,4.7535e+05,3.291e+05
2.4293e-24,-2.4962e-24,4.7623e+05,3.3359e+05
2.3051e-24,-2.5796e-24,4.7216e+05,3.2603e+05
2.289e-24,-2.558e-24,4.7052e+05,3.2971e+05
2.4417e-24,-2.5999e-24,4.7643e+05,3.2455e+05
2.4059e-24,-2.5475e-24,4.7548e+05,3.3048e+05
2.4046e-24,-2.5484e-24,4.7515e+05,3.2899e+05
2.2019e-24,-2.5324e-24,4.6617e+05,3.3111e+05
2.3275e-24,-2.5928e-24,4.7271e+05,3.2539e+05
2.4382e-24,-2.5607e-24,4.764e+05,3.2835e+05
2.2268e-24,-2.6106e-24,4.6859e+05,3.2301e+05
2.3363e-24,-2.5648e-24,4.7301e+05,3.2981e+05
2.4552e-24,-2.5716e-24,4.7726e+05,3.2634e+05
2.3635e-24,-2.572e-24,4.7413e+05,3.268e+05
2.2672e-24,-2.5468e-24,4.7163e+05,3.2881e+05
2.3647e-24,-2.6072e-24,4.7433e+05,3.2381e+05
2.5179e-24,-2.5724e-24,4.8024e+05,3.2664e+05
2.3267e-24,-2.629e-24,4.7278e+05,3.2124e+05
2.428e-24,-2.6013e-24,4.7646e+05,3.2473e+05
2.3878e-24,-2.5047e-24,4.7537e+05,3.33e+05
2.5361e-24,-2.6056e-24,4.8066e+05,3.2313e+05
2.4099e-24,-2.5955e-24,4.7615e+05,3.2565e+05
2.4758e-24,-2.6022e-24,4.783e+05,3.2291e+05
2.3975e-24,-2.578e-24,4.7587e+05,3.2661e+05
2.2016e-24,-2.5609e-24,4.6782e+05,3.2931e+05
2.4334e-24,-2.624e-24,4.7717e+05,3.2335e+05
2.4788e-24,-2.5858e-24,4.7816e+05,3.275e+05
2.3024e-24,-2.5796e-24,4.7226e+05,3.2979e+05
2.3879e-24,-2.5583e-24,4.7493e+05,3.3056e+05
2.3862e-24,-2.5691e-24,4.7478e+05,3.2875e+05
2.2609e-24,-2.637e-24,4.7015e+05,3.2294e+05
2.275e-24,-2.5016e-24,4.7173e+05,3.3545e+05
2.2827e-24,-2.6303e-24,4.7203e+05,3.2438e+05
2.2468e-24,-2.5656e-24,4.6985e+05,3.2762e+05
2.2378e-24,-2.6278e-24,4.6939e+05,3.235e+05
2.3681e-24,-2.5769e-24,4.7422e+05,3.283e+05
2.34e-24,-2.6418e-24,4.7394e+05,3.2146e+05
2.1651e-24,-2.5665e-24,4.6651e+05,3.3011e+05
2.3849e-24,-2.5283e-24,4.762e+05,3.3255e+05
2.3742e-24,-2.5818e-24,4.7568e+05,3.2973e+05
2.4486e-24,-2.603e-24,4.7872e+05,3.2597e+05
2.2322e-24,-2.6072e-24,4.7018e+05,3.263e+05
2.4007e-24,-2.574e-24,4.7675e+05,3.2866e+05
2.4549e-24,-2.511e-24,4.7851e+05,3.3491e+05
2.396e-24,-2.6341e-24,4.7679e+05,3.2537e+05
2.3531e-24,-2.6281e-24,4.7445e+05,3.2559e+05
2.3876e-24,-2.5979e-24,4.7583e+05,3.2676e+05
2.3827e-24,-2.5341e-24,4.7629e+05,3.3199e+05
2.3485e-24,-2.6234e-24,4.7374e+05,3.2449e+05
2.2377e-24,-2.5824e-24,4.7111e+05,3.2971e+05
2.4809e-24,-2.5403e-24,4.7972e+05,3.3664e+05
2.2397e-24,-2.5842e-24,4.7043e+05,3.2825e+05
2.3566e-24,-2.5369e-24,4.7418e+05,3.3454e+05
2.4357e-24,-2.6258e-24,4.7795e+05,3.2649e+05
2.4488e-24,-2.5804e-24,4.781e+05,3.3034e+05
2.4214e-24,-2.5881e-24,4.7719e+05,3.2757e+05
2.5482e-24,-2.573e-24,4.822e+05,3.3074e+05
2.4674e-24,-2.627e-24,4.7899e+05,3.2647e+05
2.4089e-24,-2.6184e-24,4.7727e+05,3.2647e+05
2.2427e-24,-2.563e-24,4.7137e+05,3.3149e+05
2.3726e-24,-2.5999e-24,4.7605e+05,3.2973e+05
2.4668e-24,-2.5688e-24,4.7954e+05,3.3069e+05
2.349e-24,-2.6413e-24,4.759e+05,3.2406e+05
2.3938e-24,-2.5661e-24,4.7705e+05,3.3127e+05
2.6238e-24,-2.5418e-24,4.8483e+05,3.344e+05
2.5651e-24,-2.5607e-24,4.8302e+05,3.3282e+05
2.3909e-24,-2.5338e-24,4.7681e+05,3.3598e+05
2.2777e-24,-2.656e-24,4.7265e+05,3.2411e+05
2.2648e-24,-2.528e-24,4.7261e+05,3.3563e+05
2.4727e-24,-2.6285e-24,4.7989e+05,3.2627e+05
2.3465e-24,-2.5927e-24,4.7564e+05,3.2783e+05
2.348e-24,-2.5547e-24,4.7583e+05,3.3252e+05
2.369e-24,-2.5522e-24,4.7636e+05,3.312e+05
2.4759e-24,-2.6522e-24,4.7994e+05,3.235e+05
2.3332e-24,-2.6015e-24,4.7426e+05,3.2698e+05
2.5601e-24,-2.5837e-24,4.8283e+05,3.3278e+05
2.4005e-24,-2.6621e-24,4.7731e+05,3.2445e+05
2.345e-24,-2.5797e-24,4.7551e+05,3.3289e+05
2.3576e-24,-2.598e-24,4.7582e+05,3.3011e+05
2.2808e-24,-2.5847e-24,4.7277e+05,3.3201e+05
2.3674e-24,-2.605e-24,4.7653e+05,3.3016e+05
2.4119e-24,-2.5725e-24,4.7761e+05,3.3203e+05
2.3429e-24,-2.5836e-24,4.7516e+05,3.3291e+05
2.2021e-24,-2.6085e-24,4.691e+05,3.272e+05
